ID,year
7342,2020
7343,2021
7344,2021
7345,2021
7346,2021
7347,2022
7348,2022
7349,2022
7350,2019
7351,2019
7352,2019
7353,2019
7354,2020
7355,2020
7356,2020
7357,2020
7358,2021
7359,2021
7360,2021
7361,2021
7362,2022
7363,2022
7364,2022
7365,2019
7366,2019
7367,2019
7368,2019
7369,2020
7370,2020
7371,2020
7372,2020
7373,2021
7374,2021
7375,2021
7376,2021
7377,2022
7378,2022
7379,2022
7380,2019
7381,2019
7382,2019
7383,2019
7384,2020
7385,2020
7386,2020
7387,2020
7388,2021
7389,2021
7390,2021
7391,2021
7392,2022
7393,2022
7394,2022
7395,2019
7396,2019
7397,2019
7398,2019
7399,2020
7400,2020
7401,2020
7402,2020
7403,2021
7404,2021
7405,2021
7406,2021
7407,2022
7408,2022
7409,2022
7410,2019
7411,2019
7412,2019
7413,2019
7414,2020
7415,2020
7416,2020
7417,2020
7418,2021
7419,2021
7420,2021
7421,2021
7422,2022
7423,2022
7424,2022
7425,2019
7426,2019
7427,2019
7428,2019
7429,2020
7430,2020
7431,2020
7432,2020
7433,2021
7434,2021
7435,2021
7436,2021
7437,2022
7438,2022
7439,2022
7440,2019
7441,2019
7442,2019
7443,2019
7444,2020
7445,2020
7446,2020
7447,2020
7448,2021
7449,2021
7450,2021
7451,2021
7452,2022
7453,2022
7454,2022
7455,2019
7456,2019
7457,2019
7458,2019
7459,2020
7460,2020
7461,2020
7462,2020
7463,2021
7464,2021
7465,2021
7466,2021
7467,2022
7468,2022
7469,2022
7470,2019
7471,2019
7472,2019
7473,2019
7474,2020
7475,2020
7476,2020
7477,2020
7478,2021
7479,2021
7480,2021
7481,2021
7482,2022
7483,2022
7484,2022
7485,2019
7486,2019
7487,2019
7488,2019
7489,2020
7490,2020
7491,2020
7492,2020
7493,2021
7494,2021
7495,2021
7496,2021
7497,2022
7498,2022
7499,2022
7500,2019
7501,2019
7502,2019
7503,2019
7504,2020
7505,2020
7506,2020
7507,2020
7508,2021
7509,2021
7510,2021
7511,2021
7512,2022
7513,2022
7514,2022
7515,2019
7516,2019
7517,2019
7518,2019
7519,2020
7520,2020
7521,2020
7522,2020
7523,2021
7524,2021
7525,2021
7526,2021
7527,2022
7528,2022
7529,2022
7530,2019
7531,2019
7532,2019
7533,2019
7534,2020
7535,2020
7536,2020
7537,2020
7538,2021
7539,2021
7540,2021
7541,2021
7542,2022
7543,2022
7544,2022
7545,2019
7546,2019
7547,2019
7548,2019
7549,2020
7550,2020
7551,2020
7552,2020
7553,2021
7554,2021
7555,2021
7556,2021
7557,2022
7558,2022
7559,2022
7560,2019
7561,2019
7562,2019
7563,2019
7564,2020
7565,2020
7566,2020
7567,2020
7568,2021
7569,2021
7570,2021
7571,2021
7572,2022
7573,2022
7574,2022
7575,2019
7576,2019
7577,2019
7578,2019
7579,2020
7580,2020
7581,2020
7582,2020
7583,2021
7584,2021
7585,2021
7586,2021
7587,2022
7588,2022
7589,2022
7590,2019
7591,2019
7592,2019
7593,2019
7594,2020
7595,2020
7596,2020
7597,2020
7598,2021
7599,2021
7600,2021
7601,2021
7602,2022
7603,2022
7604,2022
7605,2019
7606,2019
7607,2019
7608,2019
7609,2020
7610,2020
7611,2020
7612,2020
7613,2021
7614,2021
7615,2021
7616,2021
7617,2022
7618,2022
7619,2022
7620,2019
7621,2019
7622,2019
7623,2019
7624,2020
7625,2020
7626,2020
7627,2020
7628,2021
7629,2021
7630,2021
7631,2021
7632,2022
7633,2022
7634,2022
7635,2019
7636,2019
7637,2019
7638,2019
7639,2020
7640,2020
7641,2020
7642,2020
7643,2021
7644,2021
7645,2021
7646,2021
7647,2022
7648,2022
7649,2022
7650,2019
7651,2019
7652,2019
7653,2019
7654,2020
7655,2020
7656,2020
7657,2020
7658,2021
7659,2021
7660,2021
7661,2021
7662,2022
7663,2022
7664,2022
7665,2019
7666,2019
7667,2019
7668,2019
7669,2020
7670,2020
7671,2020
7672,2020
7673,2021
7674,2021
7675,2021
7676,2021
7677,2022
7678,2022
7679,2022
7680,2019
7681,2019
7682,2019
7683,2019
7684,2020
7685,2020
7686,2020
7687,2020
7688,2021
7689,2021
7690,2021
7691,2021
7692,2022
7693,2022
7694,2022
7695,2019
7696,2019
7697,2019
7698,2019
7699,2020
7700,2020
7701,2020
7702,2020
7703,2021
7704,2021
7705,2021
7706,2021
7707,2022
7708,2022
7709,2022
7710,2019
7711,2019
7712,2019
7713,2019
7714,2020
7715,2020
7716,2020
7717,2020
7718,2021
7719,2021
7720,2021
7721,2021
7722,2022
7723,2022
7724,2022
7725,2019
7726,2019
7727,2019
7728,2019
7729,2020
7730,2020
7731,2020
7732,2020
7733,2021
7734,2021
7735,2021
7736,2021
7737,2022
7738,2022
7739,2022
7740,2019
7741,2019
7742,2019
7743,2019
7744,2020
7745,2020
7746,2020
7747,2020
7748,2021
7749,2021
7750,2021
7751,2021
7752,2022
7753,2022
7754,2022
7755,2019
7756,2019
7757,2019
7758,2019
7759,2020
7760,2020
7761,2020
7762,2020
7763,2021
7764,2021
7765,2021
7766,2021
7767,2022
7768,2022
7769,2022
7770,2019
7771,2019
7772,2019
7773,2019
7774,2020
7775,2020
7776,2020
7777,2020
7778,2021
7779,2021
7780,2021
7781,2021
7782,2022
7783,2022
7784,2022
7785,2019
7786,2019
7787,2019
7788,2019
7789,2020
7790,2020
7791,2020
7792,2020
7793,2021
7794,2021
7795,2021
7796,2021
7797,2022
7798,2022
7799,2022
7800,2019
7801,2019
7802,2019
7803,2019
7804,2020
7805,2020
7806,2020
7807,2020
7808,2021
7809,2021
7810,2021
7811,2021
7812,2022
7813,2022
7814,2022
7815,2019
7816,2019
7817,2019
7818,2019
7819,2020
7820,2020
7821,2020
7822,2020
7823,2021
7824,2021
7825,2021
7826,2021
7827,2022
7828,2022
7829,2022
7830,2019
7831,2019
7832,2019
7833,2019
7834,2020
7835,2020
7836,2020
7837,2020
7838,2021
7839,2021
7840,2021
7841,2021
7842,2022
7843,2022
7844,2022
7845,2019
7846,2019
7847,2019
7848,2019
7849,2020
7850,2020
7851,2020
7852,2020
7853,2021
7854,2021
7855,2021
7856,2021
7857,2022
7858,2022
7859,2022
7860,2019
7861,2019
7862,2019
7863,2019
7864,2020
7865,2020
7866,2020
7867,2020
7868,2021
7869,2021
7870,2021
7871,2021
7872,2022
7873,2022
7874,2022
7875,2019
7876,2019
7877,2019
7878,2019
7879,2020
7880,2020
7881,2020
7882,2020
7883,2021
7884,2021
7885,2021
7886,2021
7887,2022
7888,2022
7889,2022
7890,2019
7891,2019
7892,2019
7893,2019
7894,2020
7895,2020
7896,2020
7897,2020
7898,2021
7899,2021
7900,2021
7901,2021
7902,2022
7903,2022
7904,2022
7905,2019
7906,2019
7907,2019
7908,2019
7909,2020
7910,2020
7911,2020
7912,2020
7913,2021
7914,2021
7915,2021
7916,2021
7917,2022
7918,2022
7919,2022
7920,2019
7921,2019
7922,2019
7923,2019
7924,2020
7925,2020
7926,2020
7927,2020
7928,2021
7929,2021
7930,2021
7931,2021
7932,2022
7933,2022
7934,2022
7935,2019
7936,2019
7937,2019
7938,2019
7939,2020
7940,2020
7941,2020
7942,2020
7943,2021
7944,2021
7945,2021
7946,2021
7947,2022
7948,2022
7949,2022
7950,2019
7951,2019
7952,2019
7953,2019
7954,2020
7955,2020
7956,2020
7957,2020
7958,2021
7959,2021
7960,2021
7961,2021
7962,2022
7963,2022
7964,2022
7965,2019
7966,2019
7967,2019
7968,2019
7969,2020
7970,2020
7971,2020
7972,2020
7973,2021
7974,2021
7975,2021
7976,2021
7977,2022
7978,2022
7979,2022
7980,2019
7981,2019
7982,2019
7983,2019
7984,2020
7985,2020
7986,2020
7987,2020
7988,2021
7989,2021
7990,2021
7991,2021
7992,2022
7993,2022
7994,2022
7995,2019
7996,2019
7997,2019
7998,2019
7999,2020
8000,2020
8001,2020
8002,2020
8003,2021
8004,2021
8005,2021
8006,2021
8007,2022
8008,2022
8009,2022
8010,2019
8011,2019
8012,2019
8013,2019
8014,2020
8015,2020
8016,2020
8017,2020
8018,2021
8019,2021
8020,2021
8021,2021
8022,2022
8023,2022
8024,2022
8025,2019
8026,2019
8027,2019
8028,2019
8029,2020
8030,2020
8031,2020
8032,2020
8033,2021
8034,2021
8035,2021
8036,2021
8037,2022
8038,2022
8039,2022
8040,2019
8041,2019
8042,2019
8043,2019
8044,2020
8045,2020
8046,2020
8047,2020
8048,2021
8049,2021
8050,2021
8051,2021
8052,2022
8053,2022
8054,2022
8055,2019
8056,2019
8057,2019
8058,2019
8059,2020
8060,2020
8061,2020
8062,2020
8063,2021
8064,2021
8065,2021
8066,2021
8067,2022
8068,2022
8069,2022
8070,2019
8071,2019
8072,2019
8073,2019
8074,2020
8075,2020
8076,2020
8077,2020
8078,2021
8079,2021
8080,2021
8081,2021
8082,2022
8083,2022
8084,2022
8085,2019
8086,2019
8087,2019
8088,2019
8089,2020
8090,2020
8091,2020
8092,2020
8093,2021
8094,2021
8095,2021
8096,2021
8097,2022
8098,2022
8099,2022
8100,2019
8101,2019
8102,2019
8103,2019
8104,2020
8105,2020
8106,2020
8107,2020
8108,2021
8109,2021
8110,2021
8111,2021
8112,2022
8113,2022
8114,2022
8115,2019
8116,2019
8117,2019
8118,2019
8119,2020
8120,2020
8121,2020
8122,2020
8123,2021
8124,2021
8125,2021
8126,2021
8127,2022
8128,2022
8129,2022
8130,2019
8131,2019
8132,2019
8133,2019
8134,2020
8135,2020
8136,2020
8137,2020
8138,2021
8139,2021
8140,2021
8141,2021
8142,2022
8143,2022
8144,2022
8145,2019
8146,2019
8147,2019
8148,2019
8149,2020
8150,2020
8151,2020
8152,2020
8153,2021
8154,2021
8155,2021
8156,2021
8157,2022
8158,2022
8159,2022
8160,2019
8161,2019
8162,2019
8163,2019
8164,2020
8165,2020
8166,2020
8167,2020
8168,2021
8169,2021
8170,2021
8171,2021
8172,2022
8173,2022
8174,2022
8175,2019
8176,2019
8177,2019
8178,2019
8179,2020
8180,2020
8181,2020
8182,2020
8183,2021
8184,2021
8185,2021
8186,2021
8187,2022
8188,2022
8189,2022
8190,2019
8191,2019
8192,2019
8193,2019
8194,2020
8195,2020
8196,2020
8197,2020
8198,2021
8199,2021
8200,2021
8201,2021
8202,2022
8203,2022
8204,2022
8205,2019
8206,2019
8207,2019
8208,2019
8209,2020
8210,2020
8211,2020
8212,2020
8213,2021
8214,2021
8215,2021
8216,2021
8217,2022
8218,2022
8219,2022
8220,2019
8221,2019
8222,2019
8223,2019
8224,2020
8225,2020
8226,2020
8227,2020
8228,2021
8229,2021
8230,2021
8231,2021
8232,2022
8233,2022
8234,2022
8235,2019
8236,2019
8237,2019
8238,2019
8239,2020
8240,2020
8241,2020
8242,2020
8243,2021
8244,2021
8245,2021
8246,2021
8247,2022
8248,2022
8249,2022
8250,2019
8251,2019
8252,2019
8253,2019
8254,2020
8255,2020
8256,2020
8257,2020
8258,2021
8259,2021
8260,2021
8261,2021
8262,2022
8263,2022
8264,2022
8265,2019
8266,2019
8267,2019
8268,2019
8269,2020
8270,2020
8271,2020
8272,2020
8273,2021
8274,2021
8275,2021
8276,2021
8277,2022
8278,2022
8279,2022
8280,2019
8281,2019
8282,2019
8283,2019
8284,2020
8285,2020
8286,2020
8287,2020
8288,2021
8289,2021
8290,2021
8291,2021
8292,2022
8293,2022
8294,2022
8295,2019
8296,2019
8297,2019
8298,2019
8299,2020
8300,2020
8301,2020
8302,2020
8303,2021
8304,2021
8305,2021
8306,2021
8307,2022
8308,2022
8309,2022
8310,2019
8311,2019
8312,2019
8313,2019
8314,2020
8315,2020
8316,2020
8317,2020
8318,2021
8319,2021
8320,2021
8321,2021
8322,2022
8323,2022
8324,2022
8325,2019
8326,2019
8327,2019
8328,2019
8329,2020
8330,2020
8331,2020
8332,2020
8333,2021
8334,2021
8335,2021
8336,2021
8337,2022
8338,2022
8339,2022
8340,2019
8341,2019
8342,2019
8343,2019
8344,2020
8345,2020
8346,2020
8347,2020
8348,2021
8349,2021
8350,2021
8351,2021
8352,2022
8353,2022
8354,2022
8355,2019
8356,2019
8357,2019
8358,2019
8359,2020
8360,2020
8361,2020
8362,2020
8363,2021
8364,2021
8365,2021
8366,2021
8367,2022
8368,2022
8369,2022
8370,2019
8371,2019
8372,2019
8373,2019
8374,2020
8375,2020
8376,2020
8377,2020
8378,2021
8379,2021
8380,2021
8381,2021
8382,2022
8383,2022
8384,2022
8385,2019
8386,2019
8387,2019
8388,2019
8389,2020
8390,2020
8391,2020
8392,2020
8393,2021
8394,2021
8395,2021
8396,2021
8397,2022
8398,2022
8399,2022
8400,2019
8401,2019
8402,2019
8403,2019
8404,2020
8405,2020
8406,2020
8407,2020
8408,2021
8409,2021
8410,2021
8411,2021
8412,2022
8413,2022
8414,2022
8415,2019
8416,2019
8417,2019
8418,2019
8419,2020
8420,2020
8421,2020
8422,2020
8423,2021
8424,2021
8425,2021
8426,2021
8427,2022
8428,2022
8429,2022
8430,2019
8431,2019
8432,2019
8433,2019
8434,2020
8435,2020
8436,2020
8437,2020
8438,2021
8439,2021
8440,2021
8441,2021
8442,2022
8443,2022
8444,2022
8445,2019
8446,2019
8447,2019
8448,2019
8449,2020
8450,2020
8451,2020
8452,2020
8453,2021
8454,2021
8455,2021
8456,2021
8457,2022
8458,2022
8459,2022
8460,2019
8461,2019
8462,2019
8463,2019
8464,2020
8465,2020
8466,2020
8467,2020
8468,2021
8469,2021
8470,2021
8471,2021
8472,2022
8473,2022
8474,2022
8475,2019
8476,2019
8477,2019
8478,2019
8479,2020
8480,2020
8481,2020
8482,2020
8483,2021
8484,2021
8485,2021
8486,2021
8487,2022
8488,2022
8489,2022
8490,2019
8491,2019
8492,2019
8493,2019
8494,2020
8495,2020
8496,2020
8497,2020
8498,2021
8499,2021
8500,2021
8501,2021
8502,2022
8503,2022
8504,2022
8505,2019
8506,2019
8507,2019
8508,2019
8509,2020
8510,2020
8511,2020
8512,2020
8513,2021
8514,2021
8515,2021
8516,2021
8517,2022
8518,2022
8519,2022
8520,2019
8521,2019
8522,2019
8523,2019
8524,2020
8525,2020
8526,2020
8527,2020
8528,2021
8529,2021
8530,2021
8531,2021
8532,2022
8533,2022
8534,2022
8535,2019
8536,2019
8537,2019
8538,2019
8539,2020
8540,2020
8541,2020
8542,2020
8543,2021
8544,2021
8545,2021
8546,2021
8547,2022
8548,2022
8549,2022
8550,2019
8551,2019
8552,2019
8553,2019
8554,2020
8555,2020
8556,2020
8557,2020
8558,2021
8559,2021
8560,2021
8561,2021
8562,2022
8563,2022
8564,2022
8565,2019
8566,2019
8567,2019
8568,2019
8569,2020
8570,2020
8571,2020
8572,2020
8573,2021
8574,2021
8575,2021
8576,2021
8577,2022
8578,2022
8579,2022
8580,2019
8581,2019
8582,2019
8583,2019
8584,2020
8585,2020
8586,2020
8587,2020
8588,2021
8589,2021
8590,2021
8591,2021
8592,2022
8593,2022
8594,2022
8595,2019
8596,2019
8597,2019
8598,2019
8599,2020
8600,2020
8601,2020
8602,2020
8603,2021
8604,2021
8605,2021
8606,2021
8607,2022
8608,2022
8609,2022
8610,2019
8611,2019
8612,2019
8613,2019
8614,2020
8615,2020
8616,2020
8617,2020
8618,2021
8619,2021
8620,2021
8621,2021
8622,2022
8623,2022
8624,2022
8625,2019
8626,2019
8627,2019
8628,2019
8629,2020
8630,2020
8631,2020
8632,2020
8633,2021
8634,2021
8635,2021
8636,2021
8637,2022
8638,2022
8639,2022
8640,2019
8641,2019
8642,2019
8643,2019
8644,2020
8645,2020
8646,2020
8647,2020
8648,2021
8649,2021
8650,2021
8651,2021
8652,2022
8653,2022
8654,2022
8655,2019
8656,2019
8657,2019
8658,2019
8659,2020
8660,2020
8661,2020
8662,2020
8663,2021
8664,2021
8665,2021
8666,2021
8667,2022
8668,2022
8669,2022
8670,2019
8671,2019
8672,2019
8673,2019
8674,2020
8675,2020
8676,2020
8677,2020
8678,2021
8679,2021
8680,2021
8681,2021
8682,2022
8683,2022
8684,2022
8685,2019
8686,2019
8687,2019
8688,2019
8689,2020
8690,2020
8691,2020
8692,2020
8693,2021
8694,2021
8695,2021
8696,2021
8697,2022
8698,2022
8699,2022
8700,2019
8701,2019
8702,2019
8703,2019
8704,2020
8705,2020
8706,2020
8707,2020
8708,2021
8709,2021
8710,2021
8711,2021
8712,2022
8713,2022
8714,2022
8715,2019
8716,2019
8717,2019
8718,2019
8719,2020
8720,2020
8721,2020
8722,2020
8723,2021
8724,2021
8725,2021
8726,2021
8727,2022
8728,2022
8729,2022
8730,2019
8731,2019
8732,2019
8733,2019
8734,2020
8735,2020
8736,2020
8737,2020
8738,2021
8739,2021
8740,2021
8741,2021
8742,2022
8743,2022
8744,2022
8745,2019
8746,2019
8747,2019
8748,2019
8749,2020
8750,2020
8751,2020
8752,2020
8753,2021
8754,2021
8755,2021
8756,2021
8757,2022
8758,2022
8759,2022
8760,2019
8761,2019
8762,2019
8763,2019
8764,2020
8765,2020
8766,2020
8767,2020
8768,2021
8769,2021
8770,2021
8771,2021
8772,2022
8773,2022
8774,2022
8775,2019
8776,2019
8777,2019
8778,2019
8779,2020
8780,2020
8781,2020
8782,2020
8783,2021
8784,2021
8785,2021
8786,2021
8787,2022
8788,2022
8789,2022
8790,2019
8791,2019
8792,2019
8793,2019
8794,2020
8795,2020
8796,2020
8797,2020
8798,2021
8799,2021
8800,2021
8801,2021
8802,2022
8803,2022
8804,2022
8805,2019
8806,2019
8807,2019
8808,2019
8809,2020
8810,2020
8811,2020
8812,2020
8813,2021
8814,2021
8815,2021
8816,2021
8817,2022
8818,2022
8819,2022
8820,2019
8821,2019
8822,2019
8823,2019
8824,2020
8825,2020
8826,2020
8827,2020
8828,2021
8829,2021
8830,2021
8831,2021
8832,2022
8833,2022
8834,2022
8835,2019
8836,2019
8837,2019
8838,2019
8839,2020
8840,2020
8841,2020
8842,2020
8843,2021
8844,2021
8845,2021
8846,2021
8847,2022
8848,2022
8849,2022
8850,2019
8851,2019
8852,2019
8853,2019
8854,2020
8855,2020
8856,2020
8857,2020
8858,2021
8859,2021
8860,2021
8861,2021
8862,2022
8863,2022
8864,2022
8865,2019
8866,2019
8867,2019
8868,2019
8869,2020
8870,2020
8871,2020
8872,2020
8873,2021
8874,2021
8875,2021
8876,2021
8877,2022
8878,2022
8879,2022
8880,2019
8881,2019
8882,2019
8883,2019
8884,2020
8885,2020
8886,2020
8887,2020
8888,2021
8889,2021
8890,2021
8891,2021
8892,2022
8893,2022
8894,2022
8895,2019
8896,2019
8897,2019
8898,2019
8899,2020
8900,2020
8901,2020
8902,2020
8903,2021
8904,2021
8905,2021
8906,2021
8907,2022
8908,2022
8909,2022
8910,2019
8911,2019
8912,2019
8913,2019
8914,2020
8915,2020
8916,2020
8917,2020
8918,2021
8919,2021
8920,2021
8921,2021
8922,2022
8923,2022
8924,2022
8925,2019
8926,2019
8927,2019
8928,2019
8929,2020
8930,2020
8931,2020
8932,2020
8933,2021
8934,2021
8935,2021
8936,2021
8937,2022
8938,2022
8939,2022
8940,2019
8941,2019
8942,2019
8943,2019
8944,2020
8945,2020
8946,2020
8947,2020
8948,2021
8949,2021
8950,2021
8951,2021
8952,2022
8953,2022
8954,2022
8955,2019
8956,2019
8957,2019
8958,2019
8959,2020
8960,2020
8961,2020
8962,2020
8963,2021
8964,2021
8965,2021
8966,2021
8967,2022
8968,2022
8969,2022
8970,2019
8971,2019
8972,2019
8973,2019
8974,2020
8975,2020
8976,2020
8977,2020
8978,2021
8979,2021
8980,2021
8981,2021
8982,2022
8983,2022
8984,2022
8985,2019
8986,2019
8987,2019
8988,2019
8989,2020
8990,2020
8991,2020
8992,2020
8993,2021
8994,2021
8995,2021
8996,2021
8997,2022
8998,2022
8999,2022
9000,2019
9001,2019
9002,2019
9003,2019
9004,2020
9005,2020
9006,2020
9007,2020
9008,2021
9009,2021
9010,2021
9011,2021
9012,2022
9013,2022
9014,2022
9015,2019
9016,2019
9017,2019
9018,2019
9019,2020
9020,2020
9021,2020
9022,2020
9023,2021
9024,2021
9025,2021
9026,2021
9027,2022
9028,2022
9029,2022
9030,2019
9031,2019
9032,2019
9033,2019
9034,2020
9035,2020
9036,2020
9037,2020
9038,2021
9039,2021
9040,2021
9041,2021
9042,2022
9043,2022
9044,2022
9045,2019
9046,2019
9047,2019
9048,2019
9049,2020
9050,2020
9051,2020
9052,2020
9053,2021
9054,2021
9055,2021
9056,2021
9057,2022
9058,2022
9059,2022
9060,2019
9061,2019
9062,2019
9063,2019
9064,2020
9065,2020
9066,2020
9067,2020
9068,2021
9069,2021
9070,2021
9071,2021
9072,2022
9073,2022
9074,2022
9075,2019
9076,2019
9077,2019
9078,2019
9079,2020
9080,2020
9081,2020
9082,2020
9083,2021
9084,2021
9085,2021
9086,2021
9087,2022
9088,2022
9089,2022
9090,2019
9091,2019
9092,2019
9093,2019
9094,2020
9095,2020
9096,2020
9097,2020
9098,2021
9099,2021
9100,2021
9101,2021
9102,2022
9103,2022
9104,2022
9105,2019
9106,2019
9107,2019
9108,2019
9109,2020
9110,2020
9111,2020
9112,2020
9113,2021
9114,2021
9115,2021
9116,2021
9117,2022
9118,2022
9119,2022
9120,2019
9121,2019
9122,2019
9123,2019
9124,2020
9125,2020
9126,2020
9127,2020
9128,2021
9129,2021
9130,2021
9131,2021
9132,2022
9133,2022
9134,2022
9135,2019
9136,2019
9137,2019
9138,2019
9139,2020
9140,2020
9141,2020
9142,2020
9143,2021
9144,2021
9145,2021
9146,2021
9147,2022
9148,2022
9149,2022
